"","IDENT","NOI","POIDS","SEXE","AGE","CSE","ACTEU","STC","AIDREF","SALRED","TPP"
"27968","GS24DHDE","02",1298.9365727,2,85,NA,3,NA,NA,NA,NA
"27969","GS24DMXE","01",1381.7605144,1,73,NA,3,NA,5,NA,NA
"27970","GS24DY1E","01",1483.1519147,1,80,NA,3,NA,NA,NA,NA
"27971","GS25M018","01",1379.1783189,2,76,NA,3,NA,NA,NA,NA
"27972","GS25M2T8","01",1378.2818266,2,63,NA,3,NA,4,NA,NA
"27973","GS25M2T8","02",1378.2818266,1,69,NA,3,NA,5,NA,NA
"27974","GS25MDX8","01",1175.1752722,2,35,62,1,2,NA,1808,1
"27975","GS25MDX8","02",1175.1752722,1,44,47,1,2,NA,2058,1
"27976","GS25MGP8","01",1119.479251,2,41,NA,3,NA,4,NA,NA
"27977","GS25MGP8","02",1119.479251,1,55,47,1,2,NA,2200,1
"27978","GS25MGP8","03",1119.479251,2,16,NA,3,NA,5,NA,NA
"27979","GS25MP18","01",2638.4760061,1,83,NA,3,NA,NA,NA,NA
"27980","GS25MRT8","01",1278.0700491,2,72,NA,3,NA,3,NA,NA
"27981","GS25MUL8","01",1243.1256799,1,70,NA,3,NA,5,NA,NA
"27982","GS25MUL8","02",1243.1256799,2,67,NA,3,NA,4,NA,NA
"27983","GS25MXD8","01",1204.462267,1,27,67,2,NA,5,NA,NA
"27984","GS25MXD8","02",1204.462267,2,23,56,1,2,NA,700,2
"27985","GS25RH98","01",1655.2347542,2,84,NA,3,NA,NA,NA,NA
"27986","GS25RK18","01",1814.4389196,1,79,NA,3,NA,NA,NA,NA
"27987","GS25RK18","02",1814.4389196,2,75,NA,3,NA,NA,NA,NA
"27988","GS25RPL8","01",1789.2857482,2,50,54,1,2,NA,1300,1
"27989","GS25RSD8","01",1658.3216278,2,86,NA,3,NA,NA,NA,NA
"27990","GS26811A","01",1699.0223661,1,41,38,1,2,NA,2000,1
"27991","GS26811A","02",1699.0223661,2,44,43,1,2,NA,2958,1
"27992","GS26811A","03",1699.0223661,2,20,NA,3,NA,5,NA,NA
"27993","GS2686LA","01",1102.1345092,2,62,43,1,1,NA,NA,1
"27994","GS2686LA","02",1102.1345092,1,68,43,1,1,NA,NA,1
"27995","GS2689DA","01",1512.8291754,2,36,NA,3,NA,5,NA,NA
"27996","GS2689DA","02",1512.8291754,1,37,64,1,2,NA,1500,1
"27997","GS2689DA","03",1512.8291754,1,15,NA,3,NA,2,NA,NA
"27998","GS2689EA","02",1469.2272538,1,38,64,1,2,NA,1800,1
"27999","GS268EXA","01",1387.5388977,1,69,NA,3,NA,5,NA,NA
"28000","GS268EXA","02",1387.5388977,2,67,NA,3,NA,5,NA,NA
"28001","GS26D9XA","01",746.87836596,2,69,NA,3,NA,5,NA,NA
"28002","GS26D9XA","02",746.87836596,1,72,NA,3,NA,5,NA,NA
"28003","GS26DCPA","01",1908.5810206,2,45,69,1,2,NA,1082,2
"28004","GS26DCPA","02",1908.5810206,1,48,13,1,1,NA,NA,1
"28005","GS26DCPA","03",1908.5810206,2,16,NA,3,NA,5,NA,NA
"28006","GS26DFHA","01",1595.2354472,1,48,13,1,1,NA,NA,1
"28007","GS26DFHA","02",1595.2354472,2,43,52,1,2,NA,554,1
"28008","GS26DFHA","03",1595.2354472,1,15,NA,3,NA,5,NA,NA
"28009","GS26DL1A","01",1521.7776193,2,40,46,1,2,NA,2891,1
"28010","GS26DL1A","02",1521.7776193,1,40,46,1,2,NA,3127,1
"28011","GS26DNTA","03",2804.668063,2,51,NA,3,NA,5,NA,NA
"28012","GS26DNTA","04",2804.668063,1,52,45,1,2,NA,2700,1
"28013","GS26DTDA","01",1433.2318809,2,46,54,1,2,NA,1400,1
"28014","GS26DTDA","02",1433.2318809,1,46,13,1,1,NA,NA,1
"28015","GS26DTDA","03",1433.2318809,1,19,NA,3,NA,5,NA,NA
"28016","GS26DTDA","04",1433.2318809,1,16,NA,3,NA,5,NA,NA
"28017","GS26DW5A","01",1910.1232722,2,39,56,1,2,NA,1348,1
"28018","GS26DW5A","02",1910.1232722,1,41,62,1,2,NA,2016,1
"28019","GS26DYXA","01",2353.0348028,2,52,52,1,2,NA,1956,1
"28020","GS26DYXA","02",2353.0348028,1,45,64,1,2,NA,2325,1
"28021","GS34D0TE","01",1397.4356112,2,45,55,1,2,NA,1385,1
"28022","GS34D3LE","01",1421.3435016,2,58,52,1,2,NA,1874,1
"28023","GS34D6DE","01",1333.3137177,2,30,47,1,2,NA,1359,1
"28024","GS34D95E","01",1370.0685104,2,47,55,1,2,NA,1485,1
"28025","GS34D95E","02",1370.0685104,2,19,NA,3,NA,5,NA,NA
"28026","GS34DBXE","01",2485.6011189,1,30,43,1,2,NA,1508,1
"28027","GS34DEPE","01",1482.4960404,2,54,52,1,2,NA,1400,1
"28028","GS34DHHE","01",1339.3467519,1,83,NA,3,NA,NA,NA,NA
"28029","GS34DHHE","02",1339.3467519,2,78,NA,3,NA,NA,NA,NA
"28030","GS34DK9E","01",1593.2024508,2,82,NA,3,NA,NA,NA,NA
"28031","GS34DSLE","01",1467.9278525,1,85,NA,3,NA,NA,NA,NA
"28032","GS34DSLE","02",1467.9278525,2,80,NA,3,NA,NA,NA,NA
"28033","GS34IQDE","01",1449.3633801,2,41,21,1,1,NA,NA,1
"28034","GS34IQEE","01",1857.7025254,1,29,54,1,2,NA,1686,1
"28035","GS34IQEE","02",1857.7025254,2,27,NA,3,NA,4,NA,NA
"28036","GS34IYPE","01",1478.2912603,1,88,NA,3,NA,NA,NA,NA
"28037","GS34IYPE","02",1478.2912603,2,76,NA,3,NA,NA,NA,NA
"28038","GS35M058","01",1643.3852589,1,53,47,1,2,NA,3800,1
"28039","GS35M058","02",1643.3852589,2,46,55,1,2,NA,729,2
"28040","GS35R0P8","01",1936.7680484,2,35,37,1,2,NA,1992,1
"28041","GS35R0P8","02",1936.7680484,1,35,54,2,NA,4,NA,NA
"28042","GS35R698","01",2104.3343867,2,38,54,1,2,NA,1600,2
"28043","GS35R698","02",2104.3343867,1,38,52,1,2,NA,1292,2
"28044","GS35REL8","01",1919.885984,1,45,37,1,2,NA,3500,1
"28045","GS35REL8","02",1919.885984,2,44,37,1,2,NA,3000,1
"28046","GS35REL8","03",1919.885984,2,19,NA,3,NA,5,NA,NA
"28047","GS35RHD8","01",1933.4578139,1,83,NA,3,NA,NA,NA,NA
"28048","GS35RHD8","02",1933.4578139,2,81,NA,3,NA,NA,NA,NA
"28049","GS35RPP8","01",1935.7403675,2,22,55,1,2,NA,1550,1
"28050","GS35RPP8","02",1935.7403675,1,23,62,1,2,NA,1400,1
"28051","GS35RV98","01",1917.1302013,2,70,NA,3,NA,5,NA,NA
"28052","GS35RY18","01",2031.6420615,2,71,NA,3,NA,5,NA,NA
"28053","GS35WT48","01",1788.9126336,1,38,52,1,2,NA,1147,1
"28054","GS36D1PA","01",1597.2951936,2,42,43,1,2,NA,2500,1
"28055","GS36D1PA","02",1597.2951936,1,58,52,1,2,NA,1462,1
"28056","GS36D1PA","03",1597.2951936,2,15,NA,3,NA,5,NA,NA
"28057","GS36D4HA","01",1923.6648096,2,65,NA,3,NA,5,NA,NA
"28058","GS36D4HA","02",1923.6648096,1,59,46,1,2,NA,2708,1
"28059","GS36D79A","01",1964.0514051,1,43,31,1,1,NA,NA,1
"28060","GS36D79A","02",1964.0514051,2,39,54,1,2,NA,1517,1
"28061","GS36DA1A","01",951.27673554,2,44,31,1,1,NA,NA,1
"28062","GS36DA1A","02",951.27673554,1,43,22,1,1,NA,NA,2
"28063","GS36DA1A","03",951.27673554,2,16,NA,3,NA,5,NA,NA
"28064","GS36DCTA","01",1536.8855585,2,56,23,1,2,NA,NA,1
"28065","GS36DCTA","02",1536.8855585,1,56,23,1,1,NA,NA,1
"28066","GS36DCTA","03",1536.8855585,1,25,55,1,2,NA,1835,1
"28067","GS36DFLA","01",1183.3661581,2,39,48,1,2,NA,1725,1
"28068","GS36DFLA","02",1183.3661581,1,39,63,1,2,NA,1500,1
"28069","GS36DIDA","01",2458.7260255,2,66,NA,3,NA,3,NA,NA
"28070","GS36DIDA","02",2458.7260255,1,66,NA,3,NA,5,NA,NA
"28071","GS36DNXA","01",733.05118461,1,76,NA,3,NA,NA,NA,NA
"28072","GS36DNXA","02",733.05118461,2,75,NA,3,NA,NA,NA,NA
"28073","GS36DTHA","01",1468.9263923,1,64,NA,3,NA,5,NA,NA
"28074","GS36DZ1A","01",1133.8700332,2,64,13,1,1,NA,NA,1
"28075","GS36DZ1A","02",1133.8700332,1,69,NA,3,NA,3,NA,NA
"28076","GS36IR9A","01",1409.9784471,1,66,NA,3,NA,5,NA,NA
"28077","GS36IR9A","02",1409.9784471,2,64,NA,3,NA,5,NA,NA
"28078","GS36IU1A","01",2274.0695364,1,48,63,1,2,NA,1500,1
"28079","GS36IU2A","01",4055.7052468,1,26,56,2,NA,5,NA,NA
"28080","GS36IU2A","02",4055.7052468,2,23,NA,3,NA,5,NA,NA
"28081","GS36IU3A","01",2791.0668484,1,20,81,2,NA,5,NA,NA
"28082","GS36IWTA","01",1265.7002858,1,35,45,1,2,NA,1637,1
"28083","GS36IWTA","02",1265.7002858,2,33,43,1,2,NA,1850,1
"28084","GS36IZLA","01",1892.4478527,2,49,52,1,2,NA,1823,1
"28085","GS36IZLA","02",1892.4478527,2,21,NA,3,NA,5,NA,NA
"28086","GS36IZLA","03",1892.4478527,2,18,NA,3,NA,5,NA,NA
"28087","GS44I1HE","01",1697.018556,1,42,38,1,2,NA,3767,1
"28088","GS44I1HE","02",1697.018556,2,41,43,1,2,NA,1281,2
"28089","GS44I49E","01",1550.6327727,1,52,22,1,1,NA,NA,1
"28090","GS44I49E","02",1550.6327727,2,44,46,1,2,NA,1500,1
"28091","GS44I49E","03",1550.6327727,2,15,NA,3,NA,5,NA,NA
"28092","GS44I9TE","01",2201.9101279,1,26,63,1,2,NA,1583,1
"28093","GS44I9TE","02",2201.9101279,2,25,42,1,2,NA,1580,1
"28094","GS44ICLE","01",1666.55021,1,50,21,1,1,NA,NA,1
"28095","GS44ICLE","02",1666.55021,2,52,52,1,2,NA,765,2
"28096","GS44ICLE","03",1666.55021,2,15,NA,3,NA,5,NA,NA
"28097","GS44IFDE","01",1405.729541,1,35,63,1,2,NA,1900,1
"28098","GS44IFDE","02",1405.729541,2,35,54,1,2,NA,1462,2
"28099","GS44II5E","01",1873.6445562,1,39,12,1,1,NA,NA,1
"28100","GS44II5E","02",1873.6445562,2,36,62,1,2,NA,630,2
"28101","GS44IKXE","01",1162.8467765,1,71,NA,3,NA,4,NA,NA
"28102","GS44IKXE","02",1162.8467765,2,66,NA,3,NA,4,NA,NA
"28103","GS44INPE","01",1832.4946766,1,75,NA,3,NA,NA,NA,NA
"28104","GS44INPE","02",1832.4946766,1,60,NA,3,NA,5,NA,NA
"28105","GS44IQHE","01",1431.0125366,1,37,63,1,2,NA,2100,1
"28106","GS44IQHE","02",1431.0125366,2,36,42,1,2,NA,1000,2
"28107","GS44IT9E","01",1507.7781737,1,50,53,1,2,NA,2359,1
"28108","GS44IT9E","02",1507.7781737,2,49,52,1,2,NA,1174,1
"28109","GS44IW1E","01",2728.3935188,1,91,NA,3,NA,NA,NA,NA
"28110","GS45W458","01",1347.4399161,1,49,54,1,2,NA,1275,1
"28111","GS45W458","02",1347.4399161,2,43,46,1,2,NA,2092,1
"28112","GS45W458","03",1347.4399161,1,15,NA,3,NA,5,NA,NA
"28113","GS45W6X8","01",1397.1068424,1,43,23,1,1,NA,NA,1
"28114","GS45W6X8","02",1397.1068424,2,39,21,1,1,NA,NA,1
"28115","GS45W9P8","01",1708.1265105,2,67,NA,3,NA,5,NA,NA
"28116","GS45WCH8","01",1307.2594957,2,87,NA,3,NA,NA,NA,NA
"28117","GS45WF98","01",1328.6746618,1,87,NA,3,NA,NA,NA,NA
"28118","GS45WF98","02",1328.6746618,2,86,NA,3,NA,NA,NA,NA
"28119","GS45WF98","03",1328.6746618,1,49,64,1,2,NA,1276,1
"28120","GS45WI18","01",1766.9234648,2,56,45,1,2,NA,1721,1
"28121","GS45WI28","01",1353.1877546,2,81,NA,3,NA,NA,NA,NA
"28122","GS45WI38","01",1434.4806515,1,33,31,1,1,NA,NA,1
"28123","GS45WI38","02",1434.4806515,2,31,31,1,1,NA,NA,1
"28124","GS45WNL8","01",2065.9154899,1,60,37,2,NA,5,NA,NA
"28125","GS45WQD8","01",1522.7424126,1,31,31,1,1,NA,NA,1
"28126","GS45WQD8","02",1522.7424126,2,29,43,1,2,NA,1155,1
"28127","GS45WT58","01",1971.8710341,1,48,46,1,2,NA,2008,2
"28128","GS45WT58","02",1971.8710341,2,38,54,1,2,NA,1692,1
"28129","GS45WVX8","01",1165.8400344,1,64,NA,3,NA,5,NA,NA
"28130","GS45WVX8","02",1165.8400344,2,67,56,1,2,NA,250,2
"28131","GS45WYP8","01",1450.6921723,2,55,31,1,2,NA,1956,2
"28132","GS45WYP8","02",1450.6921723,1,47,38,1,2,NA,5193,1
"28133","GS45WYP8","03",1450.6921723,1,16,NA,3,NA,5,NA,NA
"28134","GS46D1TA","01",1524.7366959,2,61,NA,3,NA,4,NA,NA
"28135","GS46D7DA","01",1860.8152171,1,59,52,1,2,NA,1404,1
"28136","GS46D7DA","02",1860.8152171,2,53,54,1,2,NA,2167,1
"28137","GS46D7DA","03",1860.8152171,2,28,52,1,2,NA,1500,1
"28138","GS46DFPA","01",724.06186109,2,74,NA,3,NA,5,NA,NA
"28139","GS46DFPA","02",724.06186109,1,76,NA,3,NA,NA,NA,NA
"28140","GS46I55A","01",1436.5518899,2,76,NA,3,NA,NA,NA,NA
"28141","GS46IAPA","01",1473.9633675,2,56,37,1,2,NA,3792,1
"28142","GS46IDHA","01",1511.5316343,1,49,46,1,2,NA,3395,1
"28143","GS46IDHA","02",1511.5316343,2,48,23,1,1,NA,NA,1
"28144","GS46IDHA","03",1511.5316343,1,21,55,1,2,NA,418,2
"28145","GS46IDHA","04",1511.5316343,1,18,56,1,2,NA,657,1
"28146","GS46IG9A","01",1089.004189,2,55,NA,3,NA,5,NA,NA
"28147","GS46IG9A","02",1089.004189,1,55,38,1,2,NA,2752,1
"28148","GS46IJ1A","01",1230.4943816,1,55,46,1,2,NA,6382,1
"28149","GS46IJ1A","02",1230.4943816,2,50,NA,3,NA,5,NA,NA
"28150","GS46IJ1A","03",1230.4943816,2,20,81,2,NA,5,NA,NA
"28151","GS46ILTA","01",1224.1584638,1,52,37,1,2,NA,4021,1
"28152","GS46ILTA","02",1224.1584638,2,45,54,1,2,NA,1725,1
"28153","GS46ILTA","04",1224.1584638,1,20,NA,3,NA,5,NA,NA
"28154","GS46IOLA","01",1278.3822415,1,49,38,1,2,NA,577,1
"28155","GS46IOLA","02",1278.3822415,2,48,42,1,2,NA,500,1
"28156","GS46IOLA","03",1278.3822415,1,19,NA,3,NA,5,NA,NA
"28157","GS46IRDA","01",1524.0336109,1,46,47,1,2,NA,3600,1
"28158","GS46IRDA","02",1524.0336109,2,45,55,1,2,NA,1600,1
"28159","GS46IRDA","03",1524.0336109,1,19,NA,3,NA,5,NA,NA
"28160","GS46IRDA","04",1524.0336109,1,15,NA,3,NA,5,NA,NA
"28161","GS46IU5A","01",1242.8564088,1,42,46,1,2,NA,2300,1
"28162","GS46IU5A","02",1242.8564088,2,40,NA,3,NA,5,NA,NA
"28163","GS46IZPA","01",1190.3097261,2,58,52,1,2,NA,1758,1
"28164","GS46IZPA","02",1190.3097261,1,33,67,1,2,NA,1800,1
"28165","GS54I1LE","01",1407.911769,1,82,NA,3,NA,NA,NA,NA
"28166","GS54I4DE","01",1462.1956117,1,47,38,1,2,NA,3650,1
"28167","GS54I4DE","02",1462.1956117,2,44,NA,3,NA,5,NA,NA
"28168","GS54I4DE","03",1462.1956117,1,18,62,1,2,NA,1150,1
"28169","GS54I75E","01",1632.3046537,1,59,12,1,1,NA,NA,1
"28170","GS54I75E","02",1632.3046537,2,50,12,1,1,NA,NA,1
"28171","GS54ICPE","01",1296.37424,1,49,63,1,2,NA,1750,1
"28172","GS54ICPE","02",1296.37424,2,46,52,1,2,NA,1478,2
"28173","GS54ICPE","03",1296.37424,2,21,54,1,2,NA,800,1
"28174","GS54ICPE","04",1296.37424,1,17,NA,3,NA,5,NA,NA
"28175","GS54N7PE","01",886.7518239,2,49,52,1,2,NA,1300,1
"28176","GS54N7PE","02",886.7518239,1,51,52,1,2,NA,1800,1
"28177","GS54NAHE","01",1076.3965979,2,50,56,1,2,NA,80,2
"28178","GS54NAHE","02",1076.3965979,1,18,NA,3,NA,5,NA,NA
"28179","GS54NG1E","01",1371.7044557,2,30,42,1,1,NA,NA,1
"28180","GS54NG1E","02",1371.7044557,1,29,NA,3,NA,2,NA,NA
"28181","GS54NLLE","01",1649.1127895,2,48,22,1,3,NA,NA,1
"28182","GS54NLLE","02",1649.1127895,1,40,46,1,2,NA,2879,1
"28183","GS54NR5E","01",1061.5563687,2,57,NA,3,NA,5,NA,NA
"28184","GS54NR5E","02",1061.5563687,2,18,NA,3,NA,5,NA,NA
"28185","GS54NTXE","01",1083.0796417,1,79,NA,3,NA,NA,NA,NA
"28186","GS54NTXE","02",1083.0796417,2,75,NA,3,NA,NA,NA,NA
"28187","GS54NZHE","01",1104.5692462,2,79,NA,3,NA,NA,NA,NA
"28188","GS551AD9","01",733.20360638,1,40,62,1,2,NA,1399,1
"28189","GS551AD9","02",733.20360638,2,43,62,1,2,NA,1316,2
"28190","GS551AD9","03",733.20360638,1,16,42,1,2,NA,416,1
"28191","GS551IP9","01",555.12619845,2,55,54,1,2,NA,1336,2
"28192","GS551IP9","02",555.12619845,1,58,47,1,2,NA,1948,1
"28193","GS551LH9","01",529.81192778,2,55,63,1,2,NA,788,2
"28194","GS551LH9","02",529.81192778,1,61,NA,3,NA,5,NA,NA
"28195","GS551LH9","03",529.81192778,1,28,63,1,2,NA,1750,1
"28196","GS551O99","01",343.84146946,2,52,52,1,2,NA,1464,1
"28197","GS551O99","02",343.84146946,2,31,46,1,2,NA,1200,1
"28198","GS551R19","01",629.67777244,2,52,21,1,1,NA,NA,1
"28199","GS551R19","02",629.67777244,1,52,46,1,1,NA,2687,1
"28200","GS551TT9","01",536.77335083,1,55,48,1,2,NA,2494,1
"28201","GS551TT9","02",536.77335083,2,51,52,1,2,NA,736,2
"28202","GS551ZD9","01",156.37981141,2,56,56,1,2,NA,145,2
"28203","GS551ZD9","02",156.37981141,1,57,NA,3,NA,5,NA,NA
"28204","GS551ZD9","03",156.37981141,2,24,55,1,2,NA,195,2
"28205","GS551ZD9","04",156.37981141,2,25,52,1,2,NA,1392,1
"28206","GS55W498","01",1171.5731229,1,80,NA,3,NA,NA,NA,NA
"28207","GS55W498","02",1171.5731229,2,75,NA,3,NA,NA,NA,NA
"28208","GS55W718","01",1345.3542437,1,59,12,1,1,NA,NA,1
"28209","GS55W718","02",1345.3542437,2,54,34,1,2,NA,3408,1
"28210","GS56I2HA","01",1338.6162113,2,68,NA,3,NA,5,NA,NA
"28211","GS56I59A","01",1178.7400785,1,63,NA,3,NA,5,NA,NA
"28212","GS56I59A","02",1178.7400785,2,65,NA,3,NA,5,NA,NA
"28213","GS56I59A","03",1178.7400785,1,25,38,1,2,NA,3719,1
"28214","GS56I81A","01",1362.9964318,1,82,NA,3,NA,NA,NA,NA
"28215","GS56I81A","02",1362.9964318,2,77,NA,3,NA,NA,NA,NA
"28216","GS56IATA","01",1167.9613949,1,55,38,1,2,NA,2000,1
"28217","GS56IATA","02",1167.9613949,2,52,NA,3,NA,5,NA,NA
"28218","GS56IATA","04",1167.9613949,2,27,63,1,2,NA,1417,1
"28219","GS56IDLA","01",1256.8453805,1,47,62,1,2,NA,1328,1
"28220","GS56IDLA","02",1256.8453805,2,42,42,1,2,NA,1631,1
"28221","GS56IDLA","03",1256.8453805,1,15,NA,3,NA,5,NA,NA
"28222","GS56IGDA","01",1103.2212207,1,57,55,1,2,NA,2383,1
"28223","GS56IGDA","02",1103.2212207,2,55,54,1,2,NA,1410,1
"28224","GS56IGDA","03",1103.2212207,2,18,NA,3,NA,5,NA,NA
"28225","GS56N8LA","01",1213.5291211,1,60,NA,3,NA,4,NA,NA
"28226","GS56N8LA","02",1213.5291211,2,58,68,1,2,NA,350,2
"28227","GS56NBDA","01",1328.5342225,1,37,62,1,2,NA,1828,1
"28228","GS56NBDA","02",1328.5342225,2,34,68,1,2,NA,105,2
"28229","GS56NE5A","01",1393.3801352,2,81,NA,3,NA,NA,NA,NA
"28230","GS56NE5A","02",1393.3801352,2,46,54,1,2,NA,2500,1
"28231","GS56NGXA","01",1782.0028957,1,36,38,1,2,NA,2668,1
"28232","GS56NGXA","02",1782.0028957,2,31,52,1,2,NA,2340,1
"28233","GS56NJPA","01",1440.7605082,1,53,68,1,2,4,1500,1
"28234","GS56NJPA","02",1440.7605082,2,48,54,1,2,NA,1948,1
"28235","GS56NJPA","03",1440.7605082,2,29,43,1,2,NA,1500,1
"28236","GS56NMHA","01",1651.8238884,1,67,NA,3,NA,4,NA,NA
"28237","GS56NMHA","02",1651.8238884,2,68,NA,3,NA,4,NA,NA
"28238","GS56NP9A","01",1528.0141149,1,77,NA,3,NA,NA,NA,NA
"28239","GS56NP9A","02",1528.0141149,2,72,NA,3,NA,4,NA,NA
"28240","GS56NS1A","01",1426.7221999,1,52,65,1,2,NA,1367,1
"28241","GS56NS1A","02",1426.7221999,2,54,56,1,2,NA,600,1
"28242","GS56NS1A","03",1426.7221999,1,19,46,1,2,NA,1500,1
"28243","GS56NS1A","04",1426.7221999,1,23,67,2,NA,5,NA,NA
"28244","GS56NUTA","01",1617.2849506,1,37,62,1,2,NA,1742,1
"28245","GS56NUTA","02",1617.2849506,2,34,43,1,2,NA,1400,1
"28246","GS56NXLA","01",1676.4852832,1,70,NA,3,NA,4,NA,NA
"28247","GS56NXLA","02",1676.4852832,2,69,NA,3,NA,4,NA,NA
"28248","GS64N29E","01",657.0221435,2,47,52,1,2,NA,1400,1
"28249","GS64N29E","02",657.0221435,1,43,46,1,2,NA,1625,1
"28250","GS64N29E","03",657.0221435,1,22,67,2,NA,5,NA,NA
"28251","GS64N51E","01",1178.0804165,2,66,NA,3,NA,5,NA,NA
"28252","GS64N51E","02",1178.0804165,1,40,52,1,2,NA,1450,1
"28253","GS64NALE","01",1066.2556044,2,89,NA,3,NA,NA,NA,NA
"28254","GS64NDDE","01",999.33167795,2,76,NA,3,NA,NA,NA,NA
"28255","GS64NDDE","02",999.33167795,1,76,NA,3,NA,NA,NA,NA
"28256","GS64NG5E","01",756.12116007,2,51,54,1,2,NA,1403,1
"28257","GS64NG5E","02",756.12116007,1,52,63,1,2,NA,2200,1
"28258","GS64NG5E","03",756.12116007,1,20,65,2,NA,5,NA,NA
"28259","GS64NG5E","04",756.12116007,1,17,63,1,2,NA,1000,1
"28260","GS64NIXE","01",828.25294506,1,64,54,1,2,NA,1333,1
"28261","GS64NIXE","02",828.25294506,2,65,NA,3,NA,5,NA,NA
"28262","GS64NLPE","01",1028.8409328,2,64,NA,3,NA,5,NA,NA
"28263","GS64NOIE","01",2664.1552898,1,63,42,1,1,NA,NA,2
"28264","GS64NOIE","02",2664.1552898,2,92,NA,3,NA,NA,NA,NA
"28265","GS64NR9E","01",795.54533092,1,57,64,1,2,NA,2000,1
"28266","GS64NR9E","02",795.54533092,2,72,NA,3,NA,5,NA,NA
"28267","GS64NU1E","01",957.75853001,2,66,NA,3,NA,5,NA,NA
"28268","GS64NWTE","01",1159.1615613,1,67,NA,3,NA,5,NA,NA
"28269","GS64NZLE","01",877.10929514,1,51,22,1,1,NA,NA,1
"28270","GS64NZLE","02",877.10929514,2,52,46,1,2,NA,1663,1
"28271","GS64SP1E","01",1003.0904791,2,34,38,1,2,NA,4300,1
"28272","GS64SP1E","02",1003.0904791,1,36,37,1,2,NA,4342,1
"28273","GS64SRTE","01",1059.8059967,1,37,48,2,NA,5,NA,NA
"28274","GS64SRTE","02",1059.8059967,2,45,42,1,2,NA,2220,1
"28275","GS64SRTE","03",1059.8059967,2,16,NA,3,NA,5,NA,NA
"28276","GS64SULE","01",1243.8960775,2,67,NA,3,NA,5,NA,NA
"28277","GS64SULE","02",1243.8960775,1,67,NA,3,NA,5,NA,NA
"28278","GS64SXDE","01",1053.292523,2,48,23,1,3,NA,NA,3
"28279","GS64SXDE","02",1053.292523,1,48,23,1,1,NA,NA,3
"28280","GS64SXDE","03",1053.292523,1,17,NA,3,NA,5,NA,NA
"28281","GS64SXEE","01",1229.7959776,1,81,NA,3,NA,NA,NA,NA
"28282","GS64SXEE","02",1229.7959776,2,80,NA,3,NA,NA,NA,NA
"28283","GS651259","01",575.62804425,1,57,43,1,1,NA,NA,1
"28284","GS651259","02",575.62804425,2,59,46,1,2,NA,1517,2
"28285","GS651259","03",575.62804425,1,30,62,1,2,NA,1103,1
"28286","GS6514X9","01",741.71243167,2,44,54,1,2,NA,1353,2
"28287","GS6514X9","02",741.71243167,1,44,42,1,2,NA,2156,1
"28288","GS6514X9","03",741.71243167,2,19,55,1,2,NA,388,2
"28289","GS651AH9","01",576.736737,1,54,63,2,NA,5,NA,NA
"28290","GS651AH9","02",576.736737,2,53,52,1,2,NA,1667,1
"28291","GS651D99","01",528.94404013,2,61,NA,3,NA,5,NA,NA
"28292","GS651D99","02",528.94404013,1,56,38,1,2,NA,3142,1
"28293","GS651IT9","01",726.5091368,1,49,37,2,NA,5,NA,NA
"28294","GS651IT9","02",726.5091368,2,44,43,1,2,NA,900,1
"28295","GS651LL9","01",560.01367166,1,58,48,1,2,NA,2250,1
"28296","GS651LL9","02",560.01367166,2,56,45,1,2,NA,2338,1
"28297","GS651OD9","01",547.86267022,1,64,NA,3,NA,5,NA,NA
"28298","GS651OD9","02",547.86267022,2,60,52,1,2,NA,1324,1
"28299","GS651R59","01",806.24298673,2,40,52,1,2,NA,657,2
"28300","GS651R59","02",806.24298673,1,44,37,1,2,NA,1966,1
"28301","GS651R59","03",806.24298673,1,16,NA,3,NA,5,NA,NA
"28302","GS651TX9","01",1113.7507502,1,80,NA,3,NA,NA,NA,NA
"28303","GS651TX9","02",1113.7507502,2,69,NA,3,NA,5,NA,NA
"28304","GS656UH9","01",3652.6460911,2,64,NA,3,NA,4,NA,NA
"28305","GS656UH9","02",3652.6460911,1,67,NA,3,NA,4,NA,NA
"28306","GS656X99","01",701.85815786,2,55,13,1,1,NA,NA,3
"28307","GS656X99","02",701.85815786,1,62,11,1,3,1,NA,3
"28308","GS66N0DA","01",1478.9396743,2,56,NA,3,NA,4,NA,NA
"28309","GS66N35A","01",2535.0986352,1,66,NA,3,NA,4,NA,NA
"28310","GS66N35A","02",2535.0986352,2,63,NA,3,NA,4,NA,NA
"28311","GS66N5XA","01",1356.3071395,1,50,45,1,2,NA,2300,2
"28312","GS66N5XA","02",1356.3071395,2,35,43,1,2,NA,1500,2
"28313","GS66N8PA","01",1511.9011447,2,62,NA,3,NA,4,NA,NA
"28314","GS66NBHA","01",1260.5970815,2,59,33,1,2,NA,2963,1
"28315","GS66NBHA","02",1260.5970815,1,59,47,1,2,NA,2994,1
"28316","GS66NE9A","01",1095.4278013,1,63,NA,3,NA,4,NA,NA
"28317","GS66NE9A","02",1095.4278013,2,63,NA,3,NA,4,NA,NA
"28318","GS66NJTA","01",1441.2181176,1,73,NA,3,NA,4,NA,NA
"28319","GS66NJTA","02",1441.2181176,2,73,NA,3,NA,4,NA,NA
"28320","GS66NMLA","01",1889.7759606,1,57,42,1,2,NA,2840,1
"28321","GS66NMLA","02",1889.7759606,2,54,42,1,2,NA,2400,1
"28322","GS66NMLA","03",1889.7759606,1,18,NA,3,NA,5,NA,NA
